dx,dy
0.0785369873046875,0.5491527557373047
0.12226486206054688,0.21050682067871096
0.10854339599609375,0.6378418445587158
0.16133880615234375,0.26671435832977297
0.12276840209960938,0.6714271545410156
0.1756134033203125,0.30566062927246096
0.124725341796875,0.21071662902832033
0.06643891334533691,0.5265792846679688
0.13885092735290527,0.568243408203125
0.11029815673828125,0.637889289855957
0.16321563720703125,0.2663493394851685
0.10081863403320312,0.6627544403076172
0.16085433959960938,0.3096345901489258
0.1270294189453125,0.21097412109375002
0.06606841087341309,0.5260204315185547
0.10496068000793457,0.1498588562011719
0.13939595222473145,0.5682491302490235
0.112213134765625,0.6378888130187989
0.1655120849609375,0.26591565608978274
0.10099411010742188,0.6626371383666992
0.15452957153320312,0.31180992126464846
0.06635618209838867,0.5256160736083985
0.10608410835266113,0.14952125549316408
0.09905242919921875,0.364874267578125
0.14051342010498047,0.5681652069091797
0.1142120361328125,0.6378253936767578
0.16790771484375,0.2654378652572632
0.102783203125,0.662751579284668
0.15587997436523438,0.3115381240844727
0.0675821304321289,0.5258811950683594
0.10757160186767578,0.14939346313476565
0.09698486328125,0.36560859680175783
0.14232611656188965,0.5680965423583985
0.11649322509765625,0.6378041744232178
0.17075347900390625,0.26490440368652346
0.1051025390625,0.6629938125610352
0.15775299072265625,0.31130542755126955
0.06954193115234375,0.5265506744384766
0.10933995246887207,0.14929046630859377
0.09583282470703125,0.365850830078125
0.14489960670471191,0.5681594848632813
0.1192626953125,0.6378232479095459
0.1741790771484375,0.26433041095733645
0.086090087890625,0.6509746551513672
0.15988922119140625,0.3111261367797852
0.07210659980773926,0.5273441314697266
0.11147141456604004,0.14924659729003908
0.09540557861328125,0.36578025817871096
0.16196060180664062,0.3109935760498047
0.07516288757324219,0.5282119750976563
0.11402344703674316,0.14916648864746096
0.09569549560546875,0.36532058715820315
0.07843279838562012,0.5290512084960938
0.11705732345581055,0.14908447265625002
0.02591705322265625,0.3608154296875
0.08188772201538086,0.5299724578857422
0.12043976783752441,0.1491130828857422
0.0495147705078125,0.6251548767089844
0.0482177734375,0.6256183624267578
0.0086822509765625,0.6172794342041016
0.1595306396484375,0.08616676330566408
0.160003662109375,0.08613624572753908
0.12422943115234375,0.45183982849121096
0.16064453125,0.0863365173339844
0.125579833984375,0.4527286529541016
0.1620635986328125,0.08629455566406252
0.1270599365234375,0.4533084869384766
0.16432952880859375,0.08587303161621096
0.1291351318359375,0.45381011962890627
0.16739654541015625,0.0853599548339844
0.13189697265625,0.45424690246582033
0.171112060546875,0.08479347229003908
0.136199951171875,0.45454254150390627
0.19690704345703125,0.4872611999511719
0.19452667236328125,0.48774375915527346
0.19222259521484375,0.4881767272949219
0.19039154052734375,0.4886325836181641
0.18898773193359375,0.4888957977294922
0.18782806396484375,0.48889961242675783
0.00035858154296875,0.28391304016113283
0.03952789306640625,0.5200313568115235
0.03566741943359375,0.5207561492919922
0.0327606201171875,0.5214447021484375
0.03157806396484375,0.5219520568847656
0.13888168334960938,0.5799106597900391
0.0106353759765625,0.522549057006836
0.113677978515625,0.4114107131958008
0.1144561767578125,0.41130771636962893
0.1377105712890625,0.23037233352661135
0.1893463134765625,0.07918205261230471
0.1496734619140625,0.6438163757324219
0.1382904052734375,0.23000707626342776
0.1084442138671875,0.40470066070556643
0.19049072265625,0.07964649200439455
0.15235137939453125,0.6438144683837891
0.1396484375,0.22977914810180666
0.11083984375,0.40503635406494143
0.1928558349609375,0.07993259429931643
0.15594100952148438,0.6438850402832031
0.141754150390625,0.229709529876709
0.1142730712890625,0.40526809692382815
0.1961517333984375,0.07982387542724612
0.15983200073242188,0.6434558868408203
0.1446380615234375,0.2297243118286133
0.1185150146484375,0.40536251068115237
0.2000274658203125,0.07931365966796877
0.10575103759765625,0.5823444366455078
0.1329498291015625,0.24159946441650393
0.14149856567382812,0.5126728057861328
0.106719970703125,0.5823577880859375
0.14073944091796875,0.5127033233642578
0.1080322265625,0.5824264526367188
0.20185089111328125,0.26452484130859377
0.10956573486328125,0.5823997497558594
0.1251678466796875,0.5177997589111328
0.1862335205078125,0.5632847785949707
0.1260833740234375,0.5180086135864258
0.1868133544921875,0.5629757881164551
0.1280517578125,0.5181507110595703
0.07540130615234375,0.5793365478515625
0.13196182250976562,0.5180419921875
0.13589096069335938,0.5178150177001953
0.11000442504882812,0.6885990142822266
0.11010360717773438,0.6884178161621094
0.16437911987304688,0.30500259399414065
0.030792236328125,0.5266450881958008
0.1136322021484375,0.18845119476318362
0.111419677734375,0.6884960174560547
0.16536712646484375,0.30489768981933596
0.031097412109375,0.5267471313476563
0.1131591796875,0.18863620758056643
0.11350631713867188,0.6887229919433594
0.16741180419921875,0.30465545654296877
0.0324554443359375,0.5269826889038086
0.1143646240234375,0.18878688812255862
0.116119384765625,0.6891082763671875
0.17001724243164062,0.30438079833984377
0.026885986328125,0.526124382019043
0.1160125732421875,0.18894710540771487
0.11923599243164062,0.6895126342773438
0.17309951782226562,0.3040050506591797
0.0287017822265625,0.5265354156494141
0.1179656982421875,0.18914260864257815
0.12283706665039062,0.6899093627929688
0.17662429809570312,0.30355300903320315
